FBtr0334137,scaffold_15126,100.000,28,0,0,411,438,6632855,6632882,1.13e-04,52.8
FBtr0334137,scaffold_8642,85.484,434,63,0,868,1301,4326,4759,2.66e-125,453
FBtr0334137,scaffold_14624,100.000,32,0,0,407,438,2667663,2667632,6.78e-07,60.2
FBtr0334137,scaffold_14624,100.000,31,0,0,408,438,2667656,2667626,2.44e-06,58.4
FBtr0334137,scaffold_14624,96.774,31,1,0,408,438,1360764,1360734,1.13e-04,52.8
FBtr0334137,scaffold_14853,100.000,32,0,0,408,439,8297762,8297731,6.78e-07,60.2
FBtr0334137,scaffold_14853,100.000,32,0,0,408,439,9316628,9316659,6.78e-07,60.2
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1530874,1530904,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1530880,1530910,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1530916,1530946,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1657589,1657619,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686019,1686049,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686025,1686055,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686031,1686061,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686037,1686067,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686043,1686073,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686049,1686079,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686055,1686085,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686061,1686091,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686067,1686097,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686073,1686103,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686079,1686109,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686085,1686115,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686091,1686121,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1686097,1686127,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1814018,1813988,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1814024,1813994,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,1814030,1814000,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,4666254,4666224,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5095942,5095972,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864199,5864169,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864205,5864175,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864211,5864181,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864217,5864187,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864223,5864193,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864229,5864199,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864235,5864205,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864241,5864211,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864247,5864217,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864253,5864223,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864259,5864229,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864265,5864235,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864271,5864241,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864277,5864247,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864283,5864253,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864289,5864259,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864295,5864265,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864301,5864271,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864307,5864277,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864313,5864283,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864319,5864289,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864325,5864295,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864331,5864301,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864337,5864307,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864343,5864313,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864349,5864319,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864355,5864325,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864361,5864331,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864367,5864337,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864373,5864343,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864379,5864349,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864385,5864355,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864391,5864361,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864397,5864367,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864403,5864373,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864409,5864379,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864415,5864385,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864421,5864391,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864427,5864397,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864433,5864403,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864439,5864409,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864445,5864415,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864451,5864421,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864457,5864427,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864463,5864433,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864469,5864439,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864475,5864445,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864481,5864451,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864487,5864457,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864493,5864463,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864499,5864469,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864505,5864475,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864511,5864481,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864517,5864487,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864523,5864493,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864529,5864499,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864535,5864505,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864541,5864511,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864547,5864517,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864553,5864523,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,5864559,5864529,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,6224224,6224194,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,6224230,6224200,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,6446218,6446188,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,6525852,6525882,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,7598812,7598782,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,7598818,7598788,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,7598824,7598794,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,7598830,7598800,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,8297768,8297738,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,8297774,8297744,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,8297780,8297750,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,8297786,8297756,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,8297792,8297762,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316388,9316418,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316394,9316424,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316400,9316430,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316406,9316436,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316412,9316442,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316418,9316448,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316424,9316454,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316430,9316460,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316436,9316466,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316442,9316472,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316448,9316478,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316454,9316484,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316460,9316490,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316466,9316496,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316472,9316502,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316478,9316508,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316484,9316514,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316520,9316550,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316526,9316556,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316532,9316562,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316568,9316598,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316574,9316604,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316580,9316610,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316586,9316616,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316592,9316622,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316598,9316628,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316604,9316634,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316610,9316640,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316616,9316646,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316622,9316652,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316670,9316700,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316676,9316706,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316682,9316712,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316688,9316718,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9316694,9316724,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852927,9852897,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852933,9852903,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852939,9852909,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852945,9852915,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852951,9852921,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852957,9852927,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852963,9852933,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852969,9852939,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852975,9852945,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852981,9852951,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852987,9852957,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852993,9852963,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9852999,9852969,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9853005,9852975,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9853011,9852981,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9853017,9852987,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9853023,9852993,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9853029,9852999,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9853035,9853005,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,31,0,0,408,438,9853041,9853011,2.44e-06,58.4
FBtr0334137,scaffold_14853,100.000,30,0,0,409,438,9316665,9316694,8.77e-06,56.5
FBtr0334137,scaffold_14853,100.000,29,0,0,408,436,1530922,1530950,3.15e-05,54.7
FBtr0334137,scaffold_14853,100.000,29,0,0,410,438,4791201,4791173,3.15e-05,54.7
FBtr0334137,scaffold_14853,100.000,29,0,0,408,436,6446212,6446184,3.15e-05,54.7
FBtr0334137,scaffold_14853,96.774,31,1,0,408,438,1530910,1530940,1.13e-04,52.8
FBtr0334137,scaffold_14853,96.774,31,1,0,408,438,1657583,1657613,1.13e-04,52.8
FBtr0334137,scaffold_14853,96.774,31,1,0,408,438,1686013,1686043,1.13e-04,52.8
FBtr0334137,scaffold_14853,100.000,28,0,0,411,438,5319661,5319634,1.13e-04,52.8
FBtr0334137,scaffold_14853,100.000,28,0,0,409,436,5437267,5437240,1.13e-04,52.8
FBtr0334137,scaffold_14853,100.000,28,0,0,408,435,9316490,9316517,1.13e-04,52.8
FBtr0334137,scaffold_14853,100.000,28,0,0,408,435,9316538,9316565,1.13e-04,52.8
FBtr0334137,scaffold_14853,100.000,28,0,0,411,438,9853044,9853017,1.13e-04,52.8
FBtr0334137,scaffold_15203,100.000,32,0,0,408,439,4836960,4836929,6.78e-07,60.2
FBtr0334137,scaffold_15203,100.000,32,0,0,407,438,7915557,7915526,6.78e-07,60.2
FBtr0334137,scaffold_15203,100.000,32,0,0,407,438,11669671,11669702,6.78e-07,60.2
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,1490056,1490026,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,2725531,2725561,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,3589624,3589654,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,3589630,3589660,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,3589636,3589666,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,3589642,3589672,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,4526478,4526508,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,4526580,4526610,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,4526586,4526616,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,4526622,4526652,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,4526628,4526658,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,4836966,4836936,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,4836972,4836942,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749705,6749735,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749711,6749741,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749717,6749747,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749723,6749753,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749729,6749759,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749735,6749765,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749741,6749771,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749747,6749777,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749753,6749783,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749759,6749789,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749765,6749795,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749771,6749801,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749777,6749807,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749783,6749813,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749789,6749819,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749795,6749825,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749801,6749831,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749807,6749837,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749813,6749843,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749819,6749849,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749825,6749855,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749831,6749861,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749837,6749867,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749843,6749873,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749849,6749879,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749855,6749885,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749861,6749891,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749867,6749897,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749873,6749903,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749879,6749909,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749885,6749915,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749891,6749921,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749897,6749927,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749903,6749933,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749909,6749939,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749915,6749945,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749921,6749951,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749927,6749957,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749933,6749963,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749939,6749969,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749945,6749975,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749951,6749981,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749957,6749987,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749963,6749993,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749969,6749999,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749975,6750005,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749981,6750011,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749987,6750017,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749993,6750023,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6749999,6750029,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750005,6750035,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750011,6750041,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750017,6750047,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750023,6750053,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750029,6750059,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750035,6750065,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750041,6750071,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750047,6750077,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750053,6750083,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750059,6750089,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750065,6750095,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750071,6750101,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750077,6750107,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750083,6750113,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750089,6750119,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750095,6750125,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750101,6750131,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750107,6750137,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750113,6750143,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750119,6750149,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750125,6750155,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750131,6750161,2.44e-06,58.4
FBtr0334137,scaffold_15203,100.000,31,0,0,408,438,6750137,6750167,2.44e-06,58.4
